entity:sample_id	channel_model	code_length	n_types	min_hamming_weight	max_hamming_weight	metric_type	source_nonuniformity	lowest_energy_sa	rand_state_energy_loc	rand_state_energy_scale	i_iter	i_cycle	lowest_energy_var
sa_bac__second_wave__channel_bac_merfish__7__1__6__16__1000__10__fdr	channel_bac_merfish	7	16	1	6	fdr	1000.0	0.2236186414957046	0.4205747246742248	0.032618872821331	321487	31	0.24632006883621216
sa_bac__second_wave__channel_bac_merfish__7__1__6__16__100__10__fdr	channel_bac_merfish	7	16	1	6	fdr	100.0	0.1740346252918243	0.338821142911911	0.028517160564661	229865	31	0.20490169525146484
sa_bac__second_wave__channel_bac_merfish__7__1__6__16__10__10__fdr	channel_bac_merfish	7	16	1	6	fdr	10.0	0.1399443447589874	0.2752459347248077	0.0208014324307441	175945	31	0.19485867023468018
sa_bac__second_wave__channel_bac_merfish__7__1__6__32__1000__10__fdr	channel_bac_merfish	7	32	1	6	fdr	1000.0	0.3501053154468536	0.5430006980895996	0.0178722813725471	527171	53	0.3975902795791626
sa_bac__second_wave__channel_bac_merfish__7__1__6__32__100__10__fdr	channel_bac_merfish	7	32	1	6	fdr	100.0	0.3182647228240967	0.4657011330127716	0.016521917656064	307508	53	0.3480762839317322
sa_bac__second_wave__channel_bac_merfish__7__1__6__32__10__10__fdr	channel_bac_merfish	7	32	1	6	fdr	10.0	0.2979484796524048	0.3964053392410278	0.0123349474743008	265641	53	0.32501375675201416
sa_bac__second_wave__channel_bac_merfish__7__2__5__16__1000__10__fdr	channel_bac_merfish	7	16	2	5	fdr	1000.0	0.2334635555744171	0.4229422807693481	0.0322532393038272	428910	31	0.24632006883621216
sa_bac__second_wave__channel_bac_merfish__7__2__5__16__100__10__fdr	channel_bac_merfish	7	16	2	5	fdr	100.0	0.1903573274612426	0.341590404510498	0.0285337138921022	334116	31	0.20490169525146484
sa_bac__second_wave__channel_bac_merfish__7__2__5__16__10__10__fdr	channel_bac_merfish	7	16	2	5	fdr	10.0	0.1608255803585052	0.2777597308158874	0.0206312146037817	197015	31	0.19485867023468018
sa_bac__second_wave__channel_bac_merfish__7__2__5__32__1000__10__fdr	channel_bac_merfish	7	32	2	5	fdr	1000.0	0.3571431934833526	0.5454055070877075	0.0178743153810501	1648704	53	0.3975902795791626
sa_bac__second_wave__channel_bac_merfish__7__2__5__32__100__10__fdr	channel_bac_merfish	7	32	2	5	fdr	100.0	0.3228847086429596	0.4685307145118713	0.0163495391607284	273241	46	0.3480762839317322
sa_bac__second_wave__channel_bac_merfish__7__2__5__32__10__10__fdr	channel_bac_merfish	7	32	2	5	fdr	10.0	0.3011119365692138	0.3998219072818756	0.0122362608090043	250274	50	0.32501375675201416
sa_bac__second_wave__channel_bac_merfish__8__1__7__16__1000__10__fdr	channel_bac_merfish	8	16	1	7	fdr	1000.0	0.1477039754390716	0.3514766097068786	0.034263651818037	283255	31	0.21102797985076904
sa_bac__second_wave__channel_bac_merfish__8__1__7__16__100__10__fdr	channel_bac_merfish	8	16	1	7	fdr	100.0	0.109876736998558	0.2754022777080536	0.028939476236701	165330	31	0.16433477401733398
sa_bac__second_wave__channel_bac_merfish__8__1__7__16__10__10__fdr	channel_bac_merfish	8	16	1	7	fdr	10.0	0.0935096144676208	0.2209342867136001	0.0210621654987335	163558	33	0.12522929906845093
sa_bac__second_wave__channel_bac_merfish__8__1__7__32__1000__10__fdr	channel_bac_merfish	8	32	1	7	fdr	1000.0	0.277267187833786	0.4710128605365753	0.0204859059303998	492239	53	0.32270097732543945
sa_bac__second_wave__channel_bac_merfish__8__1__7__32__100__10__fdr	channel_bac_merfish	8	32	1	7	fdr	100.0	0.2409476041793823	0.3924724459648132	0.018314516171813	282463	52	0.270876407623291
sa_bac__second_wave__channel_bac_merfish__8__1__7__32__10__10__fdr	channel_bac_merfish	8	32	1	7	fdr	10.0	0.2111776769161224	0.3300736546516418	0.0137226404622197	235493	46	0.24883973598480225
sa_bac__second_wave__channel_bac_merfish__8__1__7__64__1000__10__fdr	channel_bac_merfish	8	64	1	7	fdr	1000.0	0.4027982950210571	0.59051513671875	0.0111170811578631	274088	53	0.4509819746017456
sa_bac__second_wave__channel_bac_merfish__8__1__7__64__100__10__fdr	channel_bac_merfish	8	64	1	7	fdr	100.0	0.3737415671348572	0.5188485383987427	0.0103474464267492	261882	53	0.4131511449813843
sa_bac__second_wave__channel_bac_merfish__8__1__7__64__10__10__fdr	channel_bac_merfish	8	64	1	7	fdr	10.0	0.3553866744041443	0.4526504278182983	0.0080571081489324	260229	53	0.3934180736541748
sa_bac__second_wave__channel_bac_merfish__8__2__6__16__1000__10__fdr	channel_bac_merfish	8	16	2	6	fdr	1000.0	0.1501194536685943	0.3523010909557342	0.0340899266302585	279442	40	0.21102797985076904
sa_bac__second_wave__channel_bac_merfish__8__2__6__16__100__10__fdr	channel_bac_merfish	8	16	2	6	fdr	100.0	0.109876736998558	0.2763974070549011	0.0287154801189899	165216	31	0.16433477401733398
sa_bac__second_wave__channel_bac_merfish__8__2__6__16__10__10__fdr	channel_bac_merfish	8	16	2	6	fdr	10.0	0.0935838818550109	0.2220592200756073	0.021112298592925	165118	31	0.12522929906845093
sa_bac__second_wave__channel_bac_merfish__8__2__6__32__1000__10__fdr	channel_bac_merfish	8	32	2	6	fdr	1000.0	0.2830800712108612	0.4722550809383392	0.0205194596201181	590974	53	0.32270097732543945
sa_bac__second_wave__channel_bac_merfish__8__2__6__32__100__10__fdr	channel_bac_merfish	8	32	2	6	fdr	100.0	0.2457670271396637	0.3941204845905304	0.0183154586702585	321722	53	0.270876407623291
sa_bac__second_wave__channel_bac_merfish__8__2__6__32__10__10__fdr	channel_bac_merfish	8	32	2	6	fdr	10.0	0.218408465385437	0.3316525816917419	0.0137663232162594	299508	53	0.24883973598480225
sa_bac__second_wave__channel_bac_merfish__8__2__6__64__1000__10__fdr	channel_bac_merfish	8	64	2	6	fdr	1000.0	0.4042609930038452	0.5916627645492554	0.0110819460824131	278608	53	0.4509819746017456
sa_bac__second_wave__channel_bac_merfish__8__2__6__64__100__10__fdr	channel_bac_merfish	8	64	2	6	fdr	100.0	0.3750589489936828	0.5204002857208252	0.0103514175862073	262082	53	0.4131511449813843
sa_bac__second_wave__channel_bac_merfish__8__2__6__64__10__10__fdr	channel_bac_merfish	8	64	2	6	fdr	10.0	0.3564387261867523	0.4546033442020416	0.0079963291063904	260474	53	0.3934180736541748
sa_bac__second_wave__channel_bac_merfish__9__1__8__128__1000__10__fdr	channel_bac_merfish	9	128	1	8	fdr	1000.0	0.4531217515468597	0.6334556341171265	0.0069378530606627	260160	53	0.506786584854126
sa_bac__second_wave__channel_bac_merfish__9__1__8__128__100__10__fdr	channel_bac_merfish	9	128	1	8	fdr	100.0	0.4260595738887787	0.5676787495613098	0.0064858952537178	258552	53	0.46851497888565063
sa_bac__second_wave__channel_bac_merfish__9__1__8__128__10__10__fdr	channel_bac_merfish	9	128	1	8	fdr	10.0	0.4096483588218689	0.5047299265861511	0.0052300342358648	256473	53	0.452376127243042
sa_bac__second_wave__channel_bac_merfish__9__1__8__16__1000__10__fdr	channel_bac_merfish	9	16	1	8	fdr	1000.0	0.1052689775824546	0.2878631055355072	0.0338763929903507	257293	31	0.15781867504119873
sa_bac__second_wave__channel_bac_merfish__9__1__8__16__100__10__fdr	channel_bac_merfish	9	16	1	8	fdr	100.0	0.0870191231369972	0.219958409667015	0.0273804385215044	262008	40	0.11580955982208252
sa_bac__second_wave__channel_bac_merfish__9__1__8__16__10__10__fdr	channel_bac_merfish	9	16	1	8	fdr	10.0	0.0752574875950813	0.1745720654726028	0.0200218129903078	195061	39	0.09629321098327637
sa_bac__second_wave__channel_bac_merfish__9__1__8__32__1000__10__fdr	channel_bac_merfish	9	32	1	8	fdr	1000.0	0.2061080634593963	0.4000194370746612	0.0216776225715875	687047	53	0.2565615177154541
sa_bac__second_wave__channel_bac_merfish__9__1__8__32__100__10__fdr	channel_bac_merfish	9	32	1	8	fdr	100.0	0.1693326979875564	0.3244286179542541	0.0185615513473749	296606	48	0.20866525173187256
sa_bac__second_wave__channel_bac_merfish__9__1__8__32__10__10__fdr	channel_bac_merfish	9	32	1	8	fdr	10.0	0.1478305160999298	0.2693860828876495	0.014087276533246	265954	53	0.18680262565612793
sa_bac__second_wave__channel_bac_merfish__9__1__8__64__1000__10__fdr	channel_bac_merfish	9	64	1	8	fdr	1000.0	0.3346072733402252	0.5198141932487488	0.0128070106729865	277157	53	0.3709472417831421
sa_bac__second_wave__channel_bac_merfish__9__1__8__64__100__10__fdr	channel_bac_merfish	9	64	1	8	fdr	100.0	0.3019613027572632	0.4444269835948944	0.0116790374740958	262271	53	0.33797645568847656
sa_bac__second_wave__channel_bac_merfish__9__1__8__64__10__10__fdr	channel_bac_merfish	9	64	1	8	fdr	10.0	0.2767922282218933	0.382883220911026	0.0090146195143461	261465	53	0.3114593029022217
sa_bac__second_wave__channel_bac_merfish__9__2__7__128__1000__10__fdr	channel_bac_merfish	9	128	2	7	fdr	1000.0	0.4553385078907013	0.6340228319168091	0.0069022169336676	260085	53	0.506786584854126
sa_bac__second_wave__channel_bac_merfish__9__2__7__128__100__10__fdr	channel_bac_merfish	9	128	2	7	fdr	100.0	0.4279066920280456	0.5684229135513306	0.006555491592735	258411	53	0.46851497888565063
sa_bac__second_wave__channel_bac_merfish__9__2__7__128__10__10__fdr	channel_bac_merfish	9	128	2	7	fdr	10.0	0.4112533628940582	0.5057286620140076	0.005230120383203	257449	53	0.452376127243042
sa_bac__second_wave__channel_bac_merfish__9__2__7__16__1000__10__fdr	channel_bac_merfish	9	16	2	7	fdr	1000.0	0.105268970131874	0.2885191142559051	0.0340066328644752	226464	33	0.15781867504119873
sa_bac__second_wave__channel_bac_merfish__9__2__7__16__100__10__fdr	channel_bac_merfish	9	16	2	7	fdr	100.0	0.0870191231369972	0.2203530073165893	0.0273593813180923	269287	49	0.11580955982208252
sa_bac__second_wave__channel_bac_merfish__9__2__7__16__10__10__fdr	channel_bac_merfish	9	16	2	7	fdr	10.0	0.0753192082047462	0.1751459836959839	0.0202114544808864	204351	41	0.09629321098327637
sa_bac__second_wave__channel_bac_merfish__9__2__7__32__1000__10__fdr	channel_bac_merfish	9	32	2	7	fdr	1000.0	0.2080449759960174	0.4005902111530304	0.0217881631106138	798728	53	0.2565615177154541
sa_bac__second_wave__channel_bac_merfish__9__2__7__32__100__10__fdr	channel_bac_merfish	9	32	2	7	fdr	100.0	0.1796231567859649	0.3251082897186279	0.0186120718717575	57464	12	0.20866525173187256
sa_bac__second_wave__channel_bac_merfish__9__2__7__32__10__10__fdr	channel_bac_merfish	9	32	2	7	fdr	10.0	0.1478344351053238	0.2701720893383026	0.0140471756458282	264962	53	0.18680262565612793
sa_bac__second_wave__channel_bac_merfish__9__2__7__64__1000__10__fdr	channel_bac_merfish	9	64	2	7	fdr	1000.0	0.3343172967433929	0.520375669002533	0.0127507587894797	268364	53	0.3709472417831421
sa_bac__second_wave__channel_bac_merfish__9__2__7__64__100__10__fdr	channel_bac_merfish	9	64	2	7	fdr	100.0	0.3003163337707519	0.4451822638511657	0.011709950864315	261389	53	0.33797645568847656
sa_bac__second_wave__channel_bac_merfish__9__2__7__64__10__10__fdr	channel_bac_merfish	9	64	2	7	fdr	10.0	0.2784811854362488	0.38386270403862	0.0090393060818314	261434	53	0.3114593029022217
